"","id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","reviews_per_month","availability_365"
"14104",39957473,"Heart of Madrid Museums Theatres Sights  - I","Centro","Embajadores",40.4113,-3.69748,"Entire home/apt",153,3,0,132
"14105",39960015,"Habitación con cama de matrimonio, ático terraza","Retiro","Adelfas",40.40321,-3.66986,"Private room",55,2,0.06,363
"14106",39960525,"Acogedor apartamento en Plaza de España","Moncloa - Aravaca","Argüelles",40.42412,-3.7121,"Entire home/apt",60,1,1.86,315
"14107",39960670,"Acogedora Cama Doble","Centro","Palacio",40.40923,-3.71056,"Private room",74,1,0,89
"14108",39962039,"Heart of Madrid Museums Theatres Sights  - II","Centro","Embajadores",40.41181,-3.69875,"Entire home/apt",65,3,0.18,136
"14109",39962394,"Heart of Madrid Museums Theatres Sights - III","Centro","Embajadores",40.41108,-3.69863,"Entire home/apt",111,3,3.26,128
"14110",39964551,"zona de Madrid Rio","Arganzuela","Imperial",40.41243,-3.7181,"Private room",100,3,0,358
"14111",39966002,"Habitación privada en Madrid Rio","Arganzuela","Legazpi",40.38668,-3.69396,"Private room",20,15,0.06,363
"14113",39967851,"Magistral Apartamento a solo pasos de Gran Vía","Centro","Universidad",40.42121,-3.7021,"Entire home/apt",200,1,0.76,114
"14114",39968184,"Zona tranquila y bien comunicada","Ciudad Lineal","Quintana",40.4333,-3.65247,"Private room",21,3,0.06,89
"14115",39970225,"Nice Apartment Puerta del Sol","Centro","Cortes",40.41474,-3.70023,"Entire home/apt",50,28,0.3,137
"14116",39977793,"Apartamento renovado luminoso y completo","Tetuán","Bellas Vistas",40.45149,-3.70857,"Entire home/apt",178,1,0.06,90
"14117",39980061,"Euro Suite Madrid","Chamberí","Arapiles",40.43339,-3.71062,"Entire home/apt",65,15,0.31,365
"14118",39981319,"apartamento duplex , espacioso, bien comunicado","Puente de Vallecas","Numancia",40.39814,-3.6643,"Entire home/apt",64,2,0.72,84
"14119",39981812,"Habitación en  apartamento Avenida América","Chamartín","Prosperidad",40.43951,-3.67686,"Private room",48,3,0.18,0
"14120",39982406,"LUXURY 5 BEDROOM APARTMENT IN MONCLOA-ARAVACA","Moncloa - Aravaca","El Plantío",40.46653,-3.80941,"Entire home/apt",250,7,0.08,361
"14121",39984157,"Habitación Doble, Madrid","Latina","Aluche",40.38886,-3.75196,"Private room",60,4,0.06,0
"14122",39985901,"Acogedor estudio junto al popular RASTRO de Madrid","Centro","Embajadores",40.41003,-3.7052,"Entire home/apt",50,1,1.57,175
"14123",39986357,"Habitación en el centro Madrid zona lavapies","Centro","Embajadores",40.41032,-3.69838,"Private room",50,1,0.47,365
"14124",39986420,"Estudio apartamento en semisótano","Carabanchel","San Isidro",40.3921,-3.73825,"Entire home/apt",48,7,0,364
"14125",39987681,"Habitación en ático con vistas parking incluido","Chamberí","Vallehermoso",40.44642,-3.70473,"Private room",44,2,0,0
"14126",39995735,"Piso Madrid - Río - Muy cerca del centro","Latina","Puerta del Angel",40.40993,-3.72286,"Entire home/apt",60,2,0.12,0
"14127",39999171,"Private room in Legazpi (15 min to the center)","Arganzuela","Legazpi",40.39057,-3.69432,"Private room",44,3,0.18,0
"14128",40000279,"Luxury Bernabéu - The 'Madrid' Room","Tetuán","Berruguete",40.45981,-3.7002,"Private room",73,1,0.06,0
"14129",40003700,"Bonito Apartamento C/ Alcalá -Quintana","Ciudad Lineal","Ventas",40.43087,-3.64933,"Entire home/apt",100,3,0.06,0
"14130",40004426,"Alquiler habitacion por días.","Tetuán","Valdeacederas",40.46541,-3.70058,"Private room",34,2,0.12,180
"14131",40006167,"Habitacion y baño en zofio zona plaza eliptica","Usera","Zofío",40.38309,-3.71278,"Private room",26,1,0.47,365
"14132",40007326,"Se alquila habitacion centrica cerca del metro","San Blas - Canillejas","Canillejas",40.44481,-3.61247,"Private room",23,2,0.47,271
"14133",40007334,"HABITACIÓN MODERNA","Centro","Embajadores",40.41362,-3.70723,"Private room",120,1,0,179
"14134",40007495,"Habitación con artista","Puente de Vallecas","San Diego",40.39185,-3.66647,"Private room",26,1,0.06,364
"14135",40009953,"Piso en las Águilas","Latina","Aguilas",40.38344,-3.76858,"Entire home/apt",71,6,0.06,365
"14136",40011784,":)Lovely Suite With Kitchen in Madrid Centre,Sol(:","Centro","Sol",40.41637,-3.70255,"Private room",28,1,0.36,87
"14137",40016500,"En pleno Madrid Centro-Chueca-Amidst Chueca-Center","Centro","Justicia",40.42409,-3.6972,"Entire home/apt",89,5,0.18,0
"14138",40020359,"Espectacular apartamento en La Latina","Centro","Embajadores",40.41086,-3.70861,"Entire home/apt",79,1,1.12,0
"14139",40020380,"RETIRO Apartment II (1BR 1BT)","Retiro","Niño Jesús",40.41492,-3.67368,"Entire home/apt",80,1,0.27,323
"14140",40020665,"IFEMA/Conde Orgaz 8pax 3bd 2bth parking","Hortaleza","Piovera",40.45752,-3.61853,"Entire home/apt",90,5,0.41,268
"14141",40023129,"ALMIRANTE II","Centro","Justicia",40.42327,-3.69561,"Entire home/apt",160,3,0.13,66
"14142",40023621,"Deluxe Apartment Colon Suites III","Centro","Justicia",40.42516,-3.69174,"Entire home/apt",185,4,0.12,346
"14144",40023955,"ESPOZ Y MINA II","Centro","Cortes",40.41577,-3.70127,"Entire home/apt",175,3,0.3,221
"14145",40024116,"GENERAL PARDIÑAS II","Salamanca","Goya",40.42771,-3.67899,"Entire home/apt",166,3,0,269
"14146",40024546,"Espectacular Apto. Centro de Madrid C/Infantas 3-6","Centro","Justicia",40.42018,-3.69766,"Entire home/apt",125,1,1.42,0
"14147",40025038,"MONTE ESQUINZA","Chamberí","Almagro",40.42827,-3.69317,"Entire home/apt",217,3,0.32,125
"14148",40025126,"ORTEGA Y GASSET","Salamanca","Lista",40.42907,-3.67904,"Entire home/apt",166,3,0.7,277
"14149",40025162,"PADILLA II","Salamanca","Lista",40.43221,-3.67498,"Entire home/apt",171,3,0.15,276
"14150",40025365,"Bello Apto. en Centro de Madrid, C/Infantas 1-3","Centro","Justicia",40.42018,-3.69766,"Entire home/apt",77,1,0.87,184
"14151",40025717,"Modern apartment near Puerta del Sol","Centro","Embajadores",40.41164,-3.70604,"Entire home/apt",91,3,0.94,87
"14152",40026235,"Luxury Bernabéu - The 'New-York' Room","Tetuán","Berruguete",40.45981,-3.7002,"Private room",67,1,0.59,359
"14153",40028286,"Apartment in La latina with almudena views","Centro","Palacio",40.41188,-3.7085,"Entire home/apt",91,2,0.36,0
"14154",40028818,"Cómoda y muy acogedora baño privado a pasos metro","Retiro","Pacífico",40.40356,-3.67489,"Private room",25,1,0.94,365
"14155",40029083,"1 STEP TO RETIRO PARK AND GRAN VIA-PRADO MUSEUM","Salamanca","Recoletos",40.42211,-3.69136,"Entire home/apt",69,1,0.8,1
"14156",40031097,"Alquiler cuarto en atocha, Excelente ubicación!","Retiro","Pacífico",40.40448,-3.68355,"Private room",38,1,0,365
"14157",40040762,"APARTAMENTO EN EL CENTRO DE MADRID","Arganzuela","Delicias",40.39928,-3.69661,"Entire home/apt",100,1,0.21,105
"14158",40041590,"Modern apartment in Madrid's trendy Malasaña","Centro","Universidad",40.42395,-3.70351,"Entire home/apt",250,2,0.65,56
"14159",40047338,"Cozy bedroom in Madrid - 15 min from city center","Ciudad Lineal","Ventas",40.42979,-3.65162,"Private room",18,1,0.4,78
"14160",40049572,"El cuartito de Acacias. En el Madrid de siempre.","Arganzuela","Acacias",40.40329,-3.70496,"Entire home/apt",38,3,0.12,0
"14161",40053953,"Executive & Modern - 2BD 1BTH - Colon Center","Centro","Justicia",40.42516,-3.69174,"Entire home/apt",129,1,0.82,363
"14162",40055460,"Ambiente familiar centro Madrid","Carabanchel","Vista Alegre",40.38959,-3.73499,"Private room",25,1,1.16,0
"14163",40056737,"Apartamento con vistas","Centro","Embajadores",40.41169,-3.70293,"Entire home/apt",70,2,0,365
"14164",40058880,"Cozy room at City Center. Walking everywhere","Centro","Sol",40.42017,-3.70448,"Private room",55,3,0.53,90
"14165",40059693,"Habitación amplia en Callao, great location","Centro","Universidad",40.42174,-3.70607,"Private room",56,3,0.53,90
"14166",40060521,"Bonita Habitación Privada para 1 ó 2 personas","Ciudad Lineal","Quintana",40.43521,-3.6468,"Private room",30,3,0.36,91
"14167",40061239,"2rooms-habitaciones-4 beds-camas-2bathbaño-GranVia","Centro","Justicia",40.4222,-3.6991,"Entire home/apt",132,2,0.45,105
"14168",40065536,"Calle cortada al tráfico, habitación sin ruido","Tetuán","Valdeacederas",40.46736,-3.70518,"Private room",20,6,0,365
"14169",40066126,"Sofía II by Madflats Collection","Centro","Embajadores",40.40824,-3.69994,"Entire home/apt",177,1,2.14,353
"14170",40069891,"Habitación acogedora Madrid/ Cozy Flat in Madrid","Salamanca","Fuente del Berro",40.4269,-3.66609,"Private room",65,1,0,0
"14171",40072518,"Estudio pequeño","Latina","Aluche",40.39029,-3.75858,"Entire home/apt",30,1,0.23,365
"14172",40076140,"Magnífico habitación amplia en zona Callao","Centro","Universidad",40.42033,-3.70433,"Private room",56,2,0.36,90
"14173",40076776,"Perfecto para amigos y familia centro de Madrid","Centro","Palacio",40.42049,-3.70649,"Private room",56,3,0.29,0
"14174",40078319,"Apartamento Duplex - 2 bedrooms","Tetuán","Berruguete",40.46057,-3.70578,"Entire home/apt",98,3,0.07,365
"14175",40078769,"Apartamento en la Milla de Oro, barrio Salamanca.","Salamanca","Castellana",40.4333,-3.6853,"Entire home/apt",79,3,0.06,22
"14176",40079044,"Comodo Apartamento en La Latina","Centro","Palacio",40.40854,-3.71094,"Entire home/apt",55,3,0.13,44
"14177",40081274,"M (GAP64) LUXE Madrid Norte Hospital H.M.","Chamberí","Almagro",40.4374,-3.69498,"Entire home/apt",236,1,0.07,156
"14178",40081280,"M (HGA5B) LUXE Madrid Norte R. Madrid Stadium","Tetuán","Castillejos",40.45943,-3.69757,"Entire home/apt",83,1,0,6
"14179",40081707,"Habitación centrica en Madrid Rio","Usera","Moscardó",40.39008,-3.70056,"Private room",25,1,0.12,0
"14180",40083153,"Travel and Holidays Castellana","Tetuán","Almenara",40.46688,-3.69127,"Entire home/apt",79,1,0.5,169
"14181",40083323,"Habitación individual","Vicálvaro","Casco Histórico de Vicálvaro",40.4032,-3.60745,"Private room",45,1,0.06,89
"14182",40084819,"Singular y amplio piso en el Paseo del Prado","Centro","Cortes",40.41349,-3.69557,"Entire home/apt",83,2,0.61,179
"14183",40085524,"Moderno apartamento en pleno centro de Madrid.","Centro","Universidad",40.42445,-3.70705,"Entire home/apt",116,2,0.07,105
"14184",40085553,"NEW! Stylish Duplex at Atocha Train St. (4 pax)","Arganzuela","Palos de Moguer",40.4025,-3.69307,"Entire home/apt",114,7,0.91,0
"14185",40086995,"Habitación Doble con baño privado en La Latina","Centro","Palacio",40.41253,-3.71085,"Private room",36,2,0.3,89
"14186",40090374,"COZY ROOM","Chamartín","Prosperidad",40.44013,-3.67424,"Private room",30,3,0.06,349
"14187",40091172,"Concha espina,Santiago Bernabéu.","Chamartín","Ciudad Jardín",40.44921,-3.67608,"Private room",42,1,0.6,365
"14188",40092178,"Loft luminoso","Arganzuela","Delicias",40.3997,-3.69654,"Private room",56,2,0.12,0
"14190",40099244,"Habitación con baño privado en pleno centro.","Centro","Sol",40.41829,-3.70141,"Private room",50,2,0.06,89
"14191",40100023,"Hostal Antón Martín | Habitación Doble","Centro","Embajadores",40.41189,-3.70107,"Private room",69,1,0.12,0
"14192",40100131,"Hostal Antón Martín | Habitación Triple","Centro","Embajadores",40.41148,-3.69974,"Private room",99,1,0,0
"14193",40100286,"Hostal Antón Martín | Habitación Cuádruple","Centro","Embajadores",40.41149,-3.70028,"Private room",123,1,0,0
"14194",40100287,"Habitación cerca del centro de Madrid","Ciudad Lineal","Pueblo Nuevo",40.431,-3.63336,"Private room",25,1,0.12,90
"14195",40100695,"Love Retiro","Retiro","Adelfas",40.40258,-3.67341,"Entire home/apt",64,6,0.41,41
"14196",40100919,"+ MEJOR SITUADO- ADYCAMU MOMENTOS  ÚNICOS","Retiro","Adelfas",40.3971,-3.67099,"Private room",50,1,0.06,0
"14197",40101840,"Estudio con terraza en el Rastro.","Centro","Embajadores",40.40636,-3.70909,"Entire home/apt",80,1,0.18,332
"14198",40102892,"Habitación estudio a 5 minutos de IFEMA/centro","Hortaleza","Pinar del Rey",40.46898,-3.64648,"Private room",26,2,0.07,1
"14199",40102957,"Urban Style Madrid Río 41","Latina","Puerta del Angel",40.41388,-3.72583,"Entire home/apt",58,2,0.33,103
"14200",40103765,"Madrid Rio","Usera","Moscardó",40.38988,-3.70219,"Private room",29,1,1.3,82
"14201",40104047,"DOBO HOMES MOTA DEL CUERVO","Hortaleza","Canillas",40.46671,-3.62892,"Entire home/apt",69,1,0.21,143
"14202",40106193,"Confortable dormitorio en Madrid. Línea 1 de metro","Villa de Vallecas","Casco Histórico de Vallecas",40.3746,-3.62579,"Private room",26,2,0.53,365
"14203",40107333,"Magnifico estudio en pleno centro, Chueca-Malasaña","Centro","Universidad",40.42654,-3.70184,"Entire home/apt",56,2,0.36,0
"14204",40109313,"Estudio PLAZA DE TOROS","Salamanca","Guindalera",40.4364,-3.66918,"Entire home/apt",32,2,2.04,0
"14205",40109583,"Travel and Holidays Manoteras","Hortaleza","Valdefuentes",40.48983,-3.6669,"Entire home/apt",99,1,0.38,95
"14206",40109665,"Urban Style Madrid Río 42","Latina","Puerta del Angel",40.41407,-3.72384,"Entire home/apt",44,30,0.25,254
"14207",40110580,"Apartamento independiente-Junto IFEMA y AIRPORT","Hortaleza","Canillas",40.46705,-3.6517,"Private room",39,2,0.06,89
"14208",40110681,"GRAND VICTORIA","Centro","Sol",40.41668,-3.70069,"Entire home/apt",140,2,0.66,253
"14209",40110783,"Lujoso estudio en Madrid centro. Calle Almagro 10","Chamberí","Almagro",40.42785,-3.69342,"Entire home/apt",68,2,0.12,209
"14210",40111198,"Apartamento independiente-Junto a IFEMA y AIRPORT","Hortaleza","Canillas",40.46536,-3.65004,"Private room",36,2,0.06,90
"14211",40111292,"Habitación con baño propio en Usera (china town)","Usera","Pradolongo",40.38087,-3.70562,"Private room",25,2,0.18,179
"14212",40112900,"<U+9633><U+5149><U+4E4B><U+5BB6>your sunning home","Usera","Pradolongo",40.38194,-3.70975,"Shared room",38,30,0.12,89
"14213",40113768,"<U+9633><U+5149><U+4E4B><U+5BB6> your sunning home en Madrid","Usera","Pradolongo",40.38269,-3.70735,"Private room",38,30,0.06,179
"14214",40114350,"Your sunning home en Madrid <U+9633><U+5149><U+4E4B><U+5BB6>","Usera","Pradolongo",40.38267,-3.70898,"Private room",28,30,0.18,89
"14215",40122020,"Piso de tres habitaciones en Bermeo","Moncloa - Aravaca","Ciudad Universitaria",40.4631,-3.74832,"Entire home/apt",75,2,0,364
"14216",40123744,"Habitación cama individual con cama supletoria","Tetuán","Berruguete",40.45599,-3.70301,"Private room",30,2,0.32,365
"14217",40123763,"Hostal Abadía | Habitación Individual","Centro","Embajadores",40.41261,-3.702,"Private room",66,1,0.25,45
"14218",40124186,"Hostal Abadía | Habitación Doble 2 camas","Centro","Embajadores",40.41284,-3.70315,"Private room",79,1,0,45
"14219",40124306,"Hostal Abadía | Habitación Triple","Centro","Embajadores",40.41239,-3.70293,"Private room",101,1,0,46
"14220",40124374,"Hostal Abadía | Habitación Doble Matrimonial","Centro","Embajadores",40.41311,-3.70132,"Private room",79,1,0,1
"14221",40124458,"Hostal Abadía | Habitación Cuádruple","Centro","Embajadores",40.41241,-3.70198,"Private room",131,1,0,45
"14222",40124833,"Estudio Superior Con Balcón 2pax","Centro","Sol",40.41831,-3.70665,"Entire home/apt",64,2,1.02,102
"14223",40125288,"Apartamento interior 3 Pax","Centro","Sol",40.41787,-3.70495,"Entire home/apt",66,1,0,217
"14224",40125472,"Estudio Con Balcón 3 Pax","Centro","Sol",40.41825,-3.7047,"Entire home/apt",71,2,0.23,197
